RMSE,Num_Points,Density,LBP,Class
0.09168915093335987,28,0.224,2,50
0.1341747766585187,54,0.432,7,50
0.1280940689682864,48,0.384,41,50
0.07903995289099172,28,0.224,15,50
0.09362736532225277,24,0.192,41,50
0.09628515400776595,24,0.192,17,50
0.11464052785371724,79,0.632,58,50
0.0926429626627793,137,1.096,31,50
0.12462270240214347,104,0.832,20,50
0.07333940830527304,91,0.728,4,50
0.12776796873767363,106,0.848,17,50
0.10805371527185005,9,0.072,59,50
0.03432167152432767,7,0.056,51,50
0.04355727042705097,17,0.136,27,50
0.06402686956955311,15,0.12,62,50
0.04374633750825512,7,0.056,3,50
0.09326348919648716,17,0.136,49,50
0.06412493290996975,13,0.104,12,50
0.05684936334236974,8,0.064,59,50
0.09733827055948843,34,0.272,12,50
0.12752959643635953,45,0.36,35,50
0.10901843928434579,37,0.296,59,50
0.09396493889145684,52,0.416,57,50
0.10887795071741761,68,0.544,40,50
0.10436116485220175,69,0.552,29,50
0.12053357366263305,185,1.48,63,50
0.1263595253686375,230,1.84,62,50
0.12381162678282534,110,0.88,51,50
0.07734618030774747,57,0.456,17,50
0.1133643050054283,78,0.624,34,50
0.05069029764425664,4,0.032,24,50
0.04143589933394685,9,0.072,58,50
0.047875492894215506,10,0.08,15,50
0.05044032708839982,8,0.064,18,50
0.05431801973715878,9,0.072,20,50
0.08884316514564881,10,0.08,63,50
0.08524186583065174,22,0.176,39,50
0.1113049434198364,37,0.296,63,50
0.11119258583477826,82,0.656,42,50
0.07997104237527354,31,0.248,57,50
0.1107417421132178,123,0.984,55,50
0.15932271913870602,171,1.368,59,50
0.12322154841535504,223,1.784,56,50
0.08645093744094098,326,2.608,1,50
0.14679010807687087,355,2.84,55,50
0.1336083622898659,227,1.816,32,50
0.10336197142710442,68,0.544,19,50
0.053006303775699155,14,0.112,63,50
0.08196066509947404,12,0.096,61,50
0.12168816800947803,42,0.336,9,50
0.08097260678279511,41,0.328,2,50
0.06859854696319462,9,0.072,20,50
0.14377267444398661,26,0.208,12,50
0.15866524118018166,68,0.544,38,50
0.1933229395036642,123,0.984,32,50
0.08448532262407685,61,0.488,7,50
0.11634026200505344,89,0.712,22,50
0.14879469129629713,133,1.064,54,50
0.11053375130984949,209,1.672,63,50
0.09074295767354001,309,2.472,63,50
0.08457760746383408,427,3.416,63,50
0.13019008564278556,315,2.52,62,50
0.15686445740707966,211,1.688,23,50
0.05451715151458089,6,0.048,63,50
0.056863125237574044,15,0.12,63,50
0.031510603562546965,12,0.096,55,50
0.0939286413419981,36,0.288,14,50
0.08838989416920373,31,0.248,50,50
0.03401950070350731,14,0.112,55,50
0.07963634796779606,58,0.464,18,50
0.09829069986374595,30,0.24,33,50
0.19300518640054412,55,0.44,58,50
0.13432085882887906,155,1.24,15,50
0.12033922388180807,173,1.384,31,50
0.14378872447375712,235,1.88,58,50
0.11171511679222239,387,3.096,53,50
0.09222672328030906,543,4.344,4,50
0.06956594192414291,634,5.072,36,50
0.1568627796991488,317,2.536,44,50
0.14198347423271027,296,2.368,29,50
0.07169084874979335,27,0.216,18,50
0.06437459690642029,24,0.192,31,50
0.041238556283843465,9,0.072,30,50
0.07001827604640708,48,0.384,36,50
0.05464871878359284,44,0.352,27,50
0.09945235645979159,32,0.256,61,50
0.09258651230714933,150,1.2,22,50
0.142871133246596,110,0.88,46,50
0.11174090146780698,233,1.864,58,50
0.1044324780590973,234,1.872,60,50
0.08878645694925368,483,3.864,63,50
0.07306991333024564,1152,9.216,31,50
0.060881023677221986,244,1.952,19,50
0.17826952123176235,238,1.904,0,50
0.09534715665535246,61,0.488,47,50
0.06640401809757401,22,0.176,47,50
0.038417325169647146,17,0.136,60,50
0.04353555783798357,25,0.2,2,50
0.06472457144736843,42,0.336,61,50
0.050596436012910154,44,0.352,31,50
0.09210197354914314,101,0.808,4,50
0.10644516325813827,99,0.792,8,50
0.08075039435807675,181,1.448,55,50
0.07784097420381132,190,1.52,38,50
0.09613038013885461,388,3.104,43,50
0.1203466579160939,1308,10.464,53,50
0.08673853770744754,672,5.376,7,50
0.08191164399889822,187,1.496,63,50
0.14479087606348456,190,1.52,62,50
6.704031152438007e-08,3,0.024,36,50
0.04115432059349558,23,0.184,12,50
0.09452786274344492,28,0.224,46,50
0.05028889848054897,70,0.56,55,50
0.03956223443107314,23,0.184,24,50
0.0509581883473065,78,0.624,18,50
0.07211057156135413,72,0.576,55,50
0.0752931315754731,177,1.416,41,50
0.11044780549874021,341,2.728,31,50
0.08875038623522723,616,4.928,52,50
0.07902312127976466,1561,12.488,61,50
0.10376881016132306,373,2.984,62,50
0.13382112294263612,194,1.552,53,50
0.00013087666424661194,11,0.088,33,50
0.058754653640538945,7,0.056,19,50
0.04493165147048756,4,0.032,5,50
0.0990379175138658,32,0.256,63,50
0.05024132440627693,23,0.184,9,50
0.0730556473236265,64,0.512,32,50
0.11692158398108983,118,0.944,55,50
0.10850618954650376,191,1.528,56,50
0.09599921899312819,603,4.824,52,50
0.07602826040053899,1023,8.184,48,50
0.16090117034271442,968,7.744,47,50
0.16226344277495236,331,2.648,40,50
2.063951283453392e-05,5,0.04,63,50
0.09550752626051806,14,0.112,43,50
0.13723725566054665,36,0.288,39,50
0.1547277144983893,57,0.456,58,50
0.16979468123288202,90,0.72,31,50
0.1805755065986026,133,1.064,63,50
0.10795997266720381,330,2.64,58,50
0.15623990866327495,320,2.56,63,50
0.15097504732592715,215,1.72,15,50
0.13734717726836213,497,3.976,31,50
3.0498472236573093e-07,3,0.024,54,50
0.01026219888297133,6,0.048,40,51
0.06468026959387646,8,0.064,20,51
5.9558751708266306e-08,3,0.024,7,51
4.705044335621505e-08,3,0.024,5,51
0.08983708914613373,7,0.056,54,51
0.11408381859790127,6,0.048,30,51
0.26783241698577165,52,0.416,17,51
2.893734626733628e-07,3,0.024,36,51
0.2244946449159933,29,0.232,1,51
0.13467630891504656,29,0.232,28,51
0.14877067174409794,38,0.304,59,51
0.21183841472197332,69,0.552,29,51
0.30155753005680835,77,0.616,23,51
0.20969795942918462,56,0.448,23,51
0.09985109501888356,21,0.168,23,51
0.2094788661136305,12,0.096,21,51
0.11039200269939879,29,0.232,30,51
0.34641161421035027,114,0.912,63,51
1.0655596343056573e-06,3,0.024,58,51
0.11531988159030084,20,0.16,44,51
0.1012254852159507,18,0.144,58,51
0.07002466021413825,5,0.04,20,51
6.496905259704514e-07,3,0.024,51,51
0.07052351936280925,7,0.056,39,51
3.53534866330089e-06,3,0.024,3,51
0.14535760247127552,43,0.344,37,51
0.19292110054732609,81,0.648,44,51
0.16283091814301576,62,0.496,50,51
0.06768194198555372,8,0.064,48,51
0.07692619243903133,16,0.128,17,51
0.17656706181834197,28,0.224,58,51
0.07661364868482189,16,0.128,25,51
0.09957097045268153,6,0.048,40,51
0.20634580996205587,204,1.632,52,51
0.07079036686996955,17,0.136,6,51
0.07235315897368219,23,0.184,32,51
0.18708204368071193,145,1.16,28,51
0.19027981475212047,88,0.704,6,51
0.009652892819369301,4,0.032,34,51
0.10485657718586033,42,0.336,25,51
0.007890926093011985,4,0.032,16,51
0.10446623321102458,11,0.088,46,51
0.05023098505875386,14,0.112,28,51
0.20138554645420598,105,0.84,16,51
0.12723291349985055,15,0.12,46,51
0.0008630212431906906,4,0.032,58,51
0.205401166357149,11,0.088,61,51
0.23222236358577084,150,1.2,40,51
0.1983388303676138,117,0.936,59,51
0.09318818922000327,23,0.184,39,51
0.03349973848756241,4,0.032,8,51
0.06302965500670275,19,0.152,8,51
0.17851810352539632,15,0.12,16,51
0.06552004599209015,9,0.072,0,51
0.2564165086779358,358,2.864,63,51
0.1833949756013898,490,3.92,0,51
0.18771211906311247,369,2.952,52,51
0.13731612466391865,107,0.856,56,51
0.1813853283568325,90,0.72,44,51
0.18394994015038021,174,1.392,45,51
0.1669787714474544,100,0.8,11,51
0.1653565633910651,97,0.776,62,51
0.17030034387097173,41,0.328,22,51
3.295526769587466e-06,3,0.024,13,51
0.35903981960305587,52,0.416,0,51
0.267469313544067,22,0.176,48,51
0.1622848956043513,148,1.184,0,51
0.24124573953648012,827,6.616,52,51
0.1873479431631183,1014,8.112,2,51
0.1616179195276267,499,3.992,4,51
0.2072826933948122,382,3.056,63,51
0.19945420387455234,314,2.512,11,51
0.1694535463444077,103,0.824,15,51
0.1283360317551957,130,1.04,43,51
0.19667670991742814,231,1.848,18,51
0.1775791654055645,35,0.28,57,51
0.0508692023512666,35,0.28,55,51
0.06348358849946766,16,0.128,47,51
0.1811727569825261,324,2.592,33,51
0.2547779758101418,617,4.936,62,51
0.2169272147854974,537,4.296,49,51
0.22166369185319182,716,5.728,56,51
0.18199894182604,366,2.928,37,51
0.18803992957263427,207,1.656,15,51
0.20184386862763842,183,1.464,3,51
0.0971179750579882,47,0.376,7,51
0.17265963472468185,128,1.024,43,51
0.22901979117476243,18,0.144,27,51
0.09159155997785284,30,0.24,59,51
0.07437157268457487,46,0.368,13,51
0.09295168555518948,143,1.144,15,51
0.30415110158527364,1166,9.328,29,51
0.21075158034569488,736,5.888,0,51
0.17544322278721894,606,4.848,62,51
0.16123420089888296,497,3.976,9,51
0.13559182845059772,190,1.52,61,51
0.12384447042338564,28,0.224,5,51
0.14080766048632132,43,0.344,63,51
0.1384069313123062,87,0.696,46,51
0.09464567835395499,59,0.472,20,51
0.08830358456375734,8,0.064,15,51
0.004746581567394342,9,0.072,16,51
0.1295539072268942,243,1.944,63,51
0.15165130958816475,883,7.064,31,51
0.1304727606555313,259,2.072,57,51
0.2571071311157301,1454,11.632,18,51
0.19246071179876942,763,6.104,14,51
0.15622302647815658,791,6.328,22,51
0.18002458866939572,631,5.048,5,51
0.1983956935675633,172,1.376,2,51
0.004750242272577468,4,0.032,47,51
0.1945131077625952,53,0.424,27,51
0.15969727646981505,126,1.008,34,51
0.19369938359897773,124,0.992,59,51
0.20276210346277956,192,1.536,9,51
0.20167368763718996,187,1.496,34,51
0.18313356168617906,227,1.816,39,51
0.17223076052865954,285,2.28,3,51
0.20834452391324534,662,5.296,39,51
0.20855431906791086,1048,8.384,16,51
0.18724231553342827,1008,8.064,63,51
0.10371216308631466,340,2.72,29,51
0.13518496024778634,275,2.2,31,51
0.22261636787996655,849,6.792,0,51
0.16932286837372904,810,6.48,59,51
0.20389897527377646,354,2.832,63,51
0.21613160974340734,364,2.912,23,51
0.2189319947117462,33,0.264,24,51
0.15569314866833134,19,0.152,63,51
0.08425337316158915,12,0.096,40,51
0.11916678675356782,12,0.096,31,51
0.0013367404155646512,4,0.032,58,51
0.1353245552750237,16,0.128,34,51
0.09064567726833632,10,0.08,42,51
0.12902886333340963,41,0.328,47,51
0.16846231845653584,66,0.528,30,51
0.16775897797316056,112,0.896,53,51
0.1963274074340883,144,1.152,52,51
0.20119178519997746,432,3.456,18,51
0.15778846707037986,592,4.736,63,51
0.1683767601030357,339,2.712,52,51
0.22581936426952717,612,4.896,61,51
0.21040435992389464,357,2.856,49,51
0.22784013576496473,336,2.688,20,51
0.17539447006604775,132,1.056,20,51
0.1964539000132469,118,0.944,22,51
0.20106600787418027,86,0.688,41,51
0.1560958599099073,33,0.264,62,51
0.1815723017522096,18,0.144,54,51
0.11539605628955689,7,0.056,30,51
0.05296910978774087,10,0.08,23,51
0.07261519967603719,21,0.168,8,51
0.07717926613701011,17,0.136,42,51
0.11995356777556436,30,0.24,1,51
0.12565589328407215,26,0.208,44,51
0.18835202727552927,213,1.704,39,51
0.1884364833864675,294,2.352,57,51
0.16348421034175845,216,1.728,21,51
0.07245892544453778,76,0.608,41,51
0.20358626416267528,576,4.608,48,51
0.2175537741039768,222,1.776,3,51
0.29233487910004424,117,0.936,42,51
0.17344030433652557,97,0.776,8,51
0.24813062483720016,36,0.288,34,51
0.08169750701157953,13,0.104,42,51
0.09918391422788231,8,0.064,45,51
0.03567269491639473,7,0.056,52,51
0.06698990337361942,6,0.048,60,51
0.1417470531263786,94,0.752,47,51
0.15586082054084024,115,0.92,61,51
0.1790230275492635,131,1.048,62,51
0.1941113419317081,103,0.824,56,51
0.0749473700396501,35,0.28,18,51
0.23152443115577187,418,3.344,57,51
0.20424905933660223,72,0.576,49,51
0.14736822235309496,82,0.656,59,51
0.21294948269671315,42,0.336,35,51
0.04809727386679013,4,0.032,28,51
0.09638162344243208,9,0.072,49,51
0.1348376892239716,60,0.48,42,51
0.19368761708005902,58,0.464,37,51
0.1872961952643833,140,1.12,50,51
0.15640924199391554,53,0.424,15,51
0.10447366589193824,221,1.768,26,51
0.10226997950550178,299,2.392,44,51
0.07017667624741783,160,1.28,14,51
0.05528275803597163,37,0.296,60,51
0.07616621832463827,19,0.152,5,51
0.16860129181128178,161,1.288,53,51
0.18030508041191967,38,0.304,54,51
0.17464914517528493,51,0.408,45,51
0.16759586329920723,13,0.104,31,51
0.02388988778052542,4,0.032,9,51
0.1665859729134767,25,0.2,42,51
0.21526753447370875,29,0.232,14,51
0.11373360485098628,33,0.264,56,51
0.11100828763427187,18,0.144,23,51
0.1788939484846704,42,0.336,25,51
0.16266859218438579,82,0.656,41,51
0.16905416997496553,83,0.664,47,51
0.14272739485087396,115,0.92,31,51
0.13460135913338808,177,1.416,45,51
0.08399234413887847,168,1.344,59,51
0.09262012874292476,156,1.248,27,51
0.13773097657733668,19,0.152,27,51
0.21887270036526957,104,0.832,17,51
0.1942585654508817,53,0.424,15,51
0.12344746633766099,24,0.192,50,51
0.18668211027075096,25,0.2,24,51
0.03454980225757335,8,0.064,52,51
0.1604461510242019,27,0.216,55,51
0.18873762262776328,44,0.352,63,51
0.1668438512209939,118,0.944,51,51
0.053452923188978686,10,0.08,62,51
0.06991483150851502,18,0.144,63,51
0.15515737828205223,22,0.176,51,51
0.19071373322027174,37,0.296,12,51
0.20727725835635039,30,0.24,57,51
1.5278961290240056e-06,3,0.024,38,51
0.1949572417502393,10,0.08,47,51
0.2008267525021166,17,0.136,36,51
0.25592386904294795,23,0.184,28,51
1.2731303549173847e-06,3,0.024,30,51
0.13630794108370783,16,0.128,51,51
0.24565962073506048,71,0.568,57,51
0.25344053106436076,149,1.192,6,51
0.1448288038511837,24,0.192,0,51
0.12092822379212578,8,0.064,27,51
0.2829436426364263,101,0.808,60,51
0.21717725402587051,123,0.984,39,51
0.2558400547634092,16,0.128,49,51
0.03593576682393954,5,0.04,37,51
0.15090332511990873,11,0.088,30,51
0.0068627046212757165,4,0.032,24,51
0.10773713228390604,15,0.12,38,51
0.17526763840718823,46,0.368,60,51
0.023323721877372548,4,0.032,37,51
0.0734555460742115,5,0.04,23,51
0.07046849505367099,13,0.104,4,51
0.02409753761765176,5,0.04,14,51
0.021697830590429675,5,0.04,38,51
6.168079617433857e-08,3,0.024,28,51
0.03627121243892445,6,0.048,39,51
0.04124354106585065,6,0.048,16,51
0.055981760037384636,7,0.056,34,51
0.028277217100390606,4,0.032,54,51
0.06104594944964535,6,0.048,49,51
0.10015521825386459,11,0.088,53,51
0.08456462718949993,9,0.072,8,51
0.07301971560422814,5,0.04,53,51
1.532577497798116e-06,3,0.024,63,51
7.58191328979289e-08,3,0.024,51,50
2.200129388304125e-07,3,0.024,32,50
7.686673939826692e-05,5,0.04,36,50
1.0773168268585209e-07,3,0.024,59,50
2.7706694087285733e-05,4,0.032,18,50
0.00011314946788183725,5,0.04,12,50
4.0376012281721313e-07,3,0.024,26,50
9.692226360403434e-05,6,0.048,3,50
0.020862658461179243,4,0.032,35,50
3.0047071660395857e-07,3,0.024,46,50
5.109962506735459e-05,5,0.04,20,50
1.2652242808997016e-07,3,0.024,47,50
1.9234441298957943e-08,3,0.024,8,50
5.656583810632781e-05,5,0.04,11,50
0.08709184299101053,7,0.056,14,50
0.042234860463261296,6,0.048,13,50
0.00014180229778310705,6,0.048,22,50
9.609706239643858e-07,3,0.024,21,50
0.045243812112637144,4,0.032,3,50
0.021176529792456936,6,0.048,16,50
5.175031988121266e-08,3,0.024,60,50
0.11019547108886714,10,0.08,40,50
0.015302524874103567,5,0.04,2,50
0.12430516523717766,10,0.08,3,50
0.15327130619674953,16,0.128,62,50
2.5856915127538593e-07,3,0.024,53,50
0.09238728502380801,10,0.08,51,50
0.0004376963511149891,8,0.064,23,50
2.4767408702382794e-05,4,0.032,10,50
2.021608903982989e-07,3,0.024,8,50
5.911831730820439e-07,3,0.024,5,50
0.11028744292628723,6,0.048,12,50
0.046314388763870055,6,0.048,37,50
0.00011114897524300143,7,0.056,7,50
0.07985619332564303,6,0.048,61,50
0.10179637081359755,14,0.112,7,50
0.08017763647239737,15,0.12,5,50
0.05098521531497383,4,0.032,20,50
0.06360669054391545,7,0.056,21,50
1.2060588824071448e-05,4,0.032,26,50
1.5855088868477196e-06,3,0.024,3,50
0.000154718540636531,7,0.056,11,50
5.8025693494485797e-05,7,0.056,54,50
0.016355950414115045,4,0.032,25,50
0.00014588730901595262,8,0.064,24,50
0.07207304464593509,8,0.064,31,50
0.045260325463621,16,0.128,50,50
0.0707513206495752,5,0.04,54,50
1.58775190402712e-07,3,0.024,46,50
0.09959037967909218,9,0.072,31,50
2.001681834358967e-07,3,0.024,44,50
0.04701577213043986,6,0.048,54,50
0.06711186309379916,8,0.064,21,50
0.060114134532246816,8,0.064,51,50
0.1595692191012146,13,0.104,0,50
2.088980029580675e-05,4,0.032,20,50
1.1982987047076676e-07,3,0.024,49,50
4.0995002969454025e-05,4,0.032,62,50
0.000273041846032878,8,0.064,25,50
0.07257109805687313,9,0.072,31,50
0.0003031959346811517,12,0.096,61,50
4.0538582661101924e-07,3,0.024,45,50
9.985981627500247e-05,7,0.056,48,50
0.08208187507469591,7,0.056,13,50
0.028753718010458448,5,0.04,57,50
0.10579878877068724,13,0.104,21,50
0.053623597835033315,6,0.048,4,50
0.06081412585909916,5,0.04,11,50
0.010798466088345542,4,0.032,5,50
6.987356378309249e-05,6,0.048,25,50
0.018014994473007223,5,0.04,3,50
0.046741711609891184,6,0.048,60,50
0.00019434191756661568,6,0.048,42,50
0.020145236976059328,7,0.056,13,50
0.0394174955273014,11,0.088,3,50
5.054507774919041e-07,3,0.024,4,50
0.04772756152637714,11,0.088,51,50
4.681358412028658e-08,3,0.024,33,50
0.014630981533087744,5,0.04,44,50
0.11232515729755689,25,0.2,47,50
0.019921433934342873,13,0.104,0,50
2.1549421565699356e-07,3,0.024,25,50
4.591518892501275e-07,3,0.024,13,50
0.039079435379054055,6,0.048,26,50
0.00023433147878401054,4,0.032,62,50
0.08982680828144789,11,0.088,19,50
0.024168456349950032,4,0.032,44,50
0.011789076221487439,4,0.032,27,50
0.07176203848670469,23,0.184,48,50
0.04976961337369586,6,0.048,63,50
7.588007466710616e-05,6,0.048,52,50
7.914163920749518e-05,7,0.056,63,50
0.00014011065084648292,5,0.04,33,50
2.9819784066654884e-05,4,0.032,2,50
0.08019054195556233,11,0.088,4,50
0.10446411434153595,14,0.112,0,50
0.06633882578252039,9,0.072,35,50
0.05737184940906177,8,0.064,54,50
0.060177537000707146,12,0.096,11,50
0.059010411746474735,12,0.096,45,50
0.08354474437127568,15,0.12,25,50
0.09599272283367813,40,0.32,46,50
0.07808295884643457,22,0.176,52,50
0.12987022654998176,19,0.152,51,50
0.05787931145222093,16,0.128,0,50
0.08878557241871131,12,0.096,18,50
0.10086611855535546,11,0.088,49,50
0.0849911666973775,18,0.144,58,50
0.033596376499013765,6,0.048,50,50
0.06094296156601132,7,0.056,46,50
0.03431061224850186,11,0.088,47,50
0.0015336213779296604,4,0.032,58,50
0.09803936520433619,25,0.2,59,50
0.06083819630301625,24,0.192,47,50
0.09977352260257455,26,0.208,57,50
0.12619071980849628,25,0.2,63,50
0.09072673694674688,35,0.28,44,50
0.09883001685386543,12,0.096,11,50
0.16538056848368382,19,0.152,63,50
0.02315855934148195,7,0.056,46,50
3.073511048976744e-05,4,0.032,38,50
1.5041457217535026e-06,3,0.024,1,50
0.08427968437118946,10,0.08,62,50
0.04463740429163252,5,0.04,24,50
0.09245736854078448,18,0.144,47,50
2.8400342936644546e-07,3,0.024,11,50
0.1446008767251856,20,0.16,4,50
0.076189647113497,22,0.176,12,50
0.024181646159558697,9,0.072,63,50
0.10674275490149301,13,0.104,31,50
0.09695157579235524,16,0.128,29,50
0.16428185280235225,69,0.552,61,50
0.09265855474236186,50,0.4,56,50
0.060825426193711424,29,0.232,49,50
0.1715844919807073,39,0.312,27,50
0.05714149150448258,4,0.032,60,50
0.010115157277500729,9,0.072,0,50
1.7786287849948698e-07,3,0.024,58,50
0.08483303466025698,15,0.12,37,50
0.054410045691939336,9,0.072,53,50
0.086352047360403,23,0.184,42,50
1.5383701491068514e-15,3,0.024,2,50
8.091501012589863e-05,4,0.032,47,50
0.016876279915887516,5,0.04,3,50
2.5231539598398933e-07,3,0.024,7,50
0.13843196564233218,37,0.296,17,50
0.10957376527960858,17,0.136,28,50
0.07658584405926645,12,0.096,63,50
0.00379130584128262,4,0.032,56,50
0.1388895377854074,12,0.096,15,50
0.049478959847610894,10,0.08,46,50
0.09772294331704821,39,0.312,58,50
0.06856485218039095,17,0.136,13,50
0.08735719120691764,11,0.088,5,50
0.09785516364677106,33,0.264,58,50
4.766157416883724e-07,3,0.024,19,50
3.056914062623169e-07,3,0.024,18,50
1.5465719327423247e-07,3,0.024,29,50
3.061565852046462e-05,4,0.032,11,50
2.8265852177374505e-08,3,0.024,9,50
0.04109865924402442,10,0.08,11,50
0.02024571725267823,8,0.064,56,50
0.058626372316970064,14,0.112,30,50
2.038638754105667e-07,3,0.024,32,50
0.07901168994947196,16,0.128,7,50
0.11729715795954888,23,0.184,19,50
0.03665036581914374,11,0.088,60,50
0.09594041874525451,16,0.128,33,50
0.09001237748150226,12,0.096,38,50
0.03924035993069175,17,0.136,1,50
0.08230903243768262,23,0.184,15,50
0.10149114141336528,43,0.344,40,50
0.07798434410901972,33,0.264,55,50
0.10086232963947961,63,0.504,46,50
0.12162308907386893,83,0.664,23,50
0.0961884855213029,39,0.312,62,50
0.08453377237765493,29,0.232,6,50
6.92430126793179e-05,6,0.048,41,50
0.09147493845111077,10,0.08,7,50
3.1869577850803427e-07,3,0.024,55,50
8.671538345043757e-05,4,0.032,58,50
0.011546882518108446,6,0.048,42,50
3.568338951568916e-05,4,0.032,17,50
0.05014083721061069,6,0.048,31,50
0.10738907717783122,25,0.2,23,50
0.028119162487324025,7,0.056,15,50
0.09067084067912463,24,0.192,30,50
0.09959475568093205,18,0.144,23,50
0.07295536914408234,14,0.112,56,50
0.08090368987691052,29,0.232,4,50
0.11509155700616717,65,0.52,4,50
0.10916516918740744,76,0.608,0,50
0.07572422669393486,47,0.376,63,50
0.09938456690948597,56,0.448,6,50
0.13455547050853356,48,0.384,37,50
0.06035715549875877,32,0.256,44,50
0.052005344324953136,5,0.04,39,50
1.154190749842242e-05,4,0.032,7,50
6.513993772150221e-05,5,0.04,7,50
6.823383169468962e-05,5,0.04,37,50
0.09749244431193585,8,0.064,20,50
5.420982832996894e-08,3,0.024,53,50
0.014591811375622921,7,0.056,29,50
0.031368319471173106,7,0.056,41,50
0.06575495671324551,6,0.048,58,50
4.8609788541402044e-05,5,0.04,1,50
0.0855226174625248,10,0.08,42,50
0.06000642666696022,6,0.048,5,50
0.07586352487334606,13,0.104,56,50
0.07564244092464892,19,0.152,31,50
0.06839382856010187,14,0.112,10,50
0.10895837251040373,37,0.296,8,50
0.07806164732397027,55,0.44,61,50
0.1267800692088519,77,0.616,25,50
0.08240299120223449,76,0.608,13,50
0.05774139833689824,47,0.376,31,50
0.15152514399676978,43,0.344,55,50
0.10215838565650125,19,0.152,24,50
3.7598418480108376e-05,6,0.048,53,50
0.029875063072139642,6,0.048,27,50
0.059131257614239326,5,0.04,62,50
0.06430732028979584,13,0.104,25,50
0.06129388423777072,7,0.056,35,50
0.05793576107809317,9,0.072,44,50
0.07405488221315565,13,0.104,12,50
0.233885996728343,15,0.12,16,50
0.14441630063019875,60,0.48,24,50
0.08955637835088716,35,0.28,0,50
0.13221718793844428,67,0.536,1,50
0.11084404895096332,48,0.384,24,50
0.09740564833125588,95,0.76,25,50
0.06485374279809115,171,1.368,7,50
0.07880730927386931,61,0.488,44,50
0.13737322027152915,128,1.024,25,50
2.1009455523450055e-07,3,0.024,28,50
0.09086445379836969,12,0.096,26,50
0.10091278582181142,28,0.224,47,50
2.9988034574065146e-08,3,0.024,61,50
0.09721652094177838,45,0.36,32,50
0.13512156266004843,37,0.296,20,50
0.1696515182148598,38,0.304,13,50
0.15137356901922455,60,0.48,30,50
0.09300921874069458,56,0.448,49,50
0.09424261219504082,74,0.592,52,50
0.08229785315811994,75,0.6,51,50
0.06418369475234396,297,2.376,11,50
0.08425217272828038,82,0.656,31,50
0.14375756755787972,223,1.784,48,50
0.027658611643525528,4,0.032,54,50
0.12140214386773149,9,0.072,38,50
0.025341029559170797,8,0.064,62,50
0.09053183970638519,31,0.248,12,50
0.05277473173396353,12,0.096,22,50
0.06615818051103607,25,0.2,54,50
0.08140516879855988,32,0.256,35,50
0.07455541429223872,22,0.176,26,50
0.06280138460500422,61,0.488,62,50
0.19086260158310284,43,0.344,28,50
0.11972161334689195,109,0.872,15,50
0.07475848954961102,61,0.488,15,50
0.11387035667659341,205,1.64,56,50
0.10115412079036208,369,2.952,41,50
0.09368561621450734,177,1.416,42,50
0.14139072179670617,163,1.304,33,50
0.0945679107144505,7,0.056,3,50
0.07170027323900417,15,0.12,54,50
0.06497350807970774,7,0.056,63,50
0.07076943501813886,32,0.256,50,50
0.08543023564037795,7,0.056,15,50
0.07739189621809504,36,0.288,19,50
0.07668176239502983,15,0.12,23,50
0.042219124050295646,21,0.168,51,50
0.06869501584431849,59,0.472,63,50
0.06959718923735796,77,0.616,13,50
0.06196059553600123,65,0.52,37,50
0.09171094775083675,120,0.96,5,50
0.10323917503731529,286,2.288,38,50
0.08159841523353777,432,3.456,47,50
0.11354789945209644,197,1.576,4,50
0.09195645849018694,17,0.136,46,50
0.05837432580826978,19,0.152,30,50
0.059369897042300473,21,0.168,7,50
0.034572816847210516,17,0.136,28,50
0.06626873661749917,17,0.136,48,50
0.08138715325370323,53,0.424,8,50
0.04448841010598106,31,0.248,59,50
0.05023048023416614,43,0.344,53,50
0.10286406045701714,51,0.408,63,50
0.07926378018073524,98,0.784,13,50
0.06908574211766748,259,2.072,51,50
0.07863092765456087,433,3.464,48,50
0.1406035673616004,322,2.576,3,50
0.1282418123208863,168,1.344,6,50
0.17390178478113086,11,0.088,55,50
0.12482029579951992,15,0.12,38,50
0.030940335050262724,9,0.072,31,50
0.05042157507848199,19,0.152,63,50
0.12491219217191411,24,0.192,7,50
0.06478792783520351,52,0.416,31,50
0.05868034660250584,35,0.28,51,50
0.06261184233766601,53,0.424,47,50
0.11826270337301201,127,1.016,47,50
0.12454950987959157,285,2.28,34,50
0.06191357711501933,480,3.84,60,50
0.10928938149703546,273,2.184,10,50
0.13167486585014923,318,2.544,55,50
0.022415639750955823,4,0.032,37,50
0.14090913165210883,18,0.144,36,50
0.16138670181822465,31,0.248,49,50
0.21740854117837866,44,0.352,61,50
0.11125891033177095,47,0.376,22,50
0.08364015185341263,54,0.432,54,50
0.08704050225940002,109,0.872,19,50
0.1661270342751366,165,1.32,59,50
0.1008009041667779,189,1.512,11,50
0.14101304107476295,140,1.12,38,50
0.05540082682096828,48,0.384,49,50
0.14368854240090526,6,0.048,54,50
0.11822873600683931,18,0.144,39,50
0.0899927417050774,26,0.208,43,50
0.037962285830187986,18,0.144,63,50
0.07877504444838553,4,0.032,39,51
0.05314337098776034,4,0.032,6,51
0.06890940556280788,4,0.032,51,51
4.073788080205531e-07,3,0.024,54,51
0.13480297614831918,19,0.152,41,51
0.12307995825000917,16,0.128,26,51
0.126868235472414,12,0.096,60,51
0.11799056223035348,27,0.216,44,51
